STATIONS_ID;MESS_DATUM;QN_3;F;D;eor
        183;2022071509;   10;  11.4; 280;eor
        183;2022071510;   10;  11.2; 280;eor
        183;2022071511;   10;  11.7; 280;eor
        183;2022071512;   10;  12.6; 280;eor
        183;2022071513;   10;  11.9; 280;eor
        183;2022071514;   10;   9.7; 280;eor
        183;2022071515;   10;  10.2; 280;eor
        183;2022071516;   10;  10.7; 280;eor
        183;2022071517;   10;  11.0; 280;eor
        183;2022071518;   10;  10.3; 280;eor
        183;2022071519;   10;   9.8; 280;eor
        183;2022071520;   10;   8.4; 280;eor
        183;2022071521;   10;   7.9; 270;eor
        183;2022071522;   10;   8.9; 280;eor
        183;2022071523;   10;   9.3; 280;eor
        183;2022071600;   10;   7.7; 270;eor
        183;2022071601;   10;   6.1; 260;eor
        183;2022071602;   10;   5.4; 250;eor
        183;2022071603;   10;   6.6; 230;eor
        183;2022071604;   10;   6.1; 230;eor
        183;2022071605;   10;   6.7; 320;eor
        183;2022071606;   10;   8.8; 310;eor
        183;2022071607;   10;   8.7; 310;eor
        183;2022071608;   10;   9.2; 310;eor
        183;2022071609;   10;   9.1; 300;eor
        183;2022071610;   10;   8.6; 300;eor
        183;2022071611;   10;   8.7; 300;eor
        183;2022071612;   10;   8.7; 290;eor
        183;2022071613;   10;   8.3; 290;eor
        183;2022071614;   10;   8.1; 290;eor
        183;2022071615;   10;   8.6; 290;eor
        183;2022071616;   10;   6.8; 290;eor
        183;2022071617;   10;   8.5; 290;eor
        183;2022071618;   10;   8.4; 290;eor
        183;2022071619;   10;   7.8; 290;eor
        183;2022071620;   10;   7.6; 280;eor
        183;2022071621;   10;   9.2; 280;eor
        183;2022071622;   10;   8.6; 280;eor
        183;2022071623;   10;   7.6; 290;eor
        183;2022071700;   10;   7.0; 300;eor
        183;2022071701;   10;   6.6; 290;eor
        183;2022071702;   10;   6.7; 300;eor
        183;2022071703;   10;   6.6; 300;eor
        183;2022071704;   10;   6.4; 300;eor
        183;2022071705;   10;   6.7; 300;eor
        183;2022071706;   10;   6.6; 290;eor
        183;2022071707;   10;   7.3; 290;eor
        183;2022071708;   10;   7.5; 270;eor
        183;2022071709;   10;   8.6; 270;eor
        183;2022071710;   10;   8.6; 280;eor
        183;2022071711;   10;   9.7; 280;eor
        183;2022071712;   10;  10.2; 280;eor
        183;2022071713;   10;   9.3; 270;eor
        183;2022071714;   10;   9.6; 270;eor
        183;2022071715;   10;   9.7; 270;eor
        183;2022071716;   10;  10.2; 270;eor
        183;2022071717;   10;  10.0; 270;eor
        183;2022071718;   10;   7.9; 270;eor
        183;2022071719;   10;   7.4; 270;eor
        183;2022071720;   10;   5.9; 260;eor
        183;2022071721;   10;   6.7; 270;eor
        183;2022071722;   10;   6.2; 270;eor
        183;2022071723;   10;   7.1; 270;eor
        183;2022071800;   10;   7.5; 270;eor
        183;2022071801;   10;   6.1; 270;eor
        183;2022071802;   10;   6.5; 270;eor
        183;2022071803;   10;   6.4; 270;eor
        183;2022071804;   10;   6.6; 270;eor
        183;2022071805;   10;   6.5; 270;eor
        183;2022071806;   10;   6.5; 270;eor
        183;2022071807;   10;   7.6; 270;eor
        183;2022071808;   10;   7.8; 270;eor
        183;2022071809;   10;   7.2; 270;eor
        183;2022071810;   10;   6.5; 260;eor
        183;2022071811;   10;   6.7; 260;eor
        183;2022071812;   10;   6.4; 250;eor
        183;2022071813;   10;   6.0; 250;eor
        183;2022071814;   10;   6.1; 250;eor
        183;2022071815;   10;   5.8; 250;eor
        183;2022071816;   10;   5.3; 240;eor
        183;2022071817;   10;   4.5; 230;eor
        183;2022071818;   10;   4.7; 220;eor
        183;2022071819;   10;   4.7; 210;eor
        183;2022071820;   10;   5.5; 220;eor
        183;2022071821;   10;   6.0; 230;eor
        183;2022071822;   10;   6.4; 240;eor
        183;2022071823;   10;   6.4; 250;eor
        183;2022071900;   10;   6.9; 260;eor
        183;2022071901;   10;   6.9; 270;eor
        183;2022071902;   10;   6.5; 270;eor
        183;2022071903;   10;   5.5; 280;eor
        183;2022071904;   10;   4.8; 270;eor
        183;2022071905;   10;   4.5; 270;eor
        183;2022071906;   10;   4.0; 280;eor
        183;2022071907;   10;   3.2; 290;eor
        183;2022071908;   10;   2.4; 300;eor
        183;2022071909;   10;   1.4; 310;eor
        183;2022071910;   10;   2.0; 320;eor
        183;2022071911;   10;   2.4; 300;eor
        183;2022071912;   10;   4.1; 290;eor
        183;2022071913;   10;   4.1; 300;eor
        183;2022071914;   10;   3.9; 290;eor
        183;2022071915;   10;   3.1; 300;eor
        183;2022071916;   10;   2.9; 290;eor
        183;2022071917;   10;   2.1; 290;eor
        183;2022071918;   10;   0.6;  80;eor
        183;2022071919;   10;   1.6; 130;eor
        183;2022071920;   10;   1.8; 160;eor
        183;2022071921;   10;   2.1; 200;eor
        183;2022071922;   10;   3.6; 190;eor
        183;2022071923;   10;   2.8; 150;eor
        183;2022072000;   10;   3.1; 180;eor
        183;2022072001;   10;   4.5; 180;eor
        183;2022072002;   10;   3.7; 160;eor
        183;2022072003;   10;   3.7; 150;eor
        183;2022072004;   10;   3.1; 150;eor
        183;2022072005;   10;   4.0; 130;eor
        183;2022072006;   10;   3.7; 110;eor
        183;2022072007;   10;   4.2; 100;eor
        183;2022072008;   10;   4.1; 110;eor
        183;2022072009;   10;   4.0; 100;eor
        183;2022072010;   10;   4.6; 110;eor
        183;2022072011;   10;   4.1; 100;eor
        183;2022072012;   10;   4.4; 100;eor
        183;2022072013;   10;   4.5; 110;eor
        183;2022072014;   10;   4.0; 100;eor
        183;2022072015;   10;   3.8; 100;eor
        183;2022072016;   10;   4.5; 100;eor
        183;2022072017;   10;   5.1; 100;eor
        183;2022072018;   10;   6.0; 110;eor
        183;2022072019;   10;   7.0; 120;eor
        183;2022072020;   10;   7.9; 120;eor
        183;2022072021;   10;   7.8; 120;eor
        183;2022072022;   10;   6.1; 140;eor
        183;2022072023;   10;   4.8; 150;eor
        183;2022072100;   10;   4.8; 160;eor
        183;2022072101;   10;   6.4; 180;eor
        183;2022072102;   10;   7.7; 190;eor
        183;2022072103;   10;   7.7; 190;eor
        183;2022072104;   10;   8.0; 190;eor
        183;2022072105;   10;   7.5; 190;eor
        183;2022072106;   10;   6.6; 190;eor
        183;2022072107;   10;   7.6; 200;eor
        183;2022072108;   10;   5.7; 190;eor
        183;2022072109;   10;   7.0; 190;eor
        183;2022072110;   10;   4.7; 250;eor
        183;2022072111;   10;  10.3; 250;eor
        183;2022072112;   10;  12.5; 250;eor
        183;2022072113;   10;  12.1; 250;eor
        183;2022072114;   10;  10.7; 250;eor
        183;2022072115;   10;   9.4; 260;eor
        183;2022072116;   10;   9.6; 260;eor
        183;2022072117;   10;   7.9; 280;eor
        183;2022072118;   10;   4.8; 290;eor
        183;2022072119;   10;   2.8; 250;eor
        183;2022072120;   10;   6.6; 260;eor
        183;2022072121;   10;   7.8; 260;eor
        183;2022072122;   10;   4.6; 240;eor
        183;2022072123;   10;   3.7; 240;eor
        183;2022072200;   10;   4.1; 230;eor
        183;2022072201;   10;   4.7; 230;eor
        183;2022072202;   10;   5.0; 240;eor
        183;2022072203;   10;   4.8; 240;eor
        183;2022072204;   10;   4.4; 240;eor
        183;2022072205;   10;   4.3; 250;eor
        183;2022072206;   10;   5.3; 260;eor
        183;2022072207;   10;   6.7; 270;eor
        183;2022072208;   10;   6.9; 260;eor
        183;2022072209;   10;   6.4; 260;eor
        183;2022072210;   10;   6.1; 260;eor
        183;2022072211;   10;   7.6; 260;eor
        183;2022072212;   10;  10.1; 260;eor
        183;2022072213;   10;  11.4; 260;eor
        183;2022072214;   10;  11.5; 260;eor
        183;2022072215;   10;   9.8; 260;eor
        183;2022072216;   10;  10.0; 270;eor
        183;2022072217;   10;   9.9; 270;eor
        183;2022072218;   10;   9.0; 270;eor
        183;2022072219;   10;   8.3; 270;eor
        183;2022072220;   10;   8.2; 270;eor
        183;2022072221;   10;   8.3; 270;eor
        183;2022072222;   10;   7.8; 270;eor
        183;2022072223;   10;   7.2; 260;eor
        183;2022072300;   10;   6.4; 270;eor
        183;2022072301;   10;   6.0; 260;eor
        183;2022072302;   10;   5.8; 270;eor
        183;2022072303;   10;   4.2; 260;eor
        183;2022072304;   10;   4.1; 270;eor
        183;2022072305;   10;   4.3; 260;eor
        183;2022072306;   10;   5.8; 270;eor
        183;2022072307;   10;   7.0; 260;eor
        183;2022072308;   10;   8.0; 260;eor
        183;2022072309;   10;   8.3; 260;eor
        183;2022072310;   10;   9.8; 270;eor
        183;2022072311;   10;  10.0; 260;eor
        183;2022072312;   10;  10.1; 270;eor
        183;2022072313;   10;  10.2; 270;eor
        183;2022072314;   10;  10.2; 260;eor
        183;2022072315;   10;  10.2; 270;eor
        183;2022072316;   10;   9.3; 270;eor
        183;2022072317;   10;   9.9; 280;eor
        183;2022072318;   10;  10.0; 270;eor
        183;2022072319;   10;  10.0; 280;eor
        183;2022072320;   10;   8.1; 290;eor
        183;2022072321;   10;   7.0; 290;eor
        183;2022072322;   10;   7.0; 290;eor
        183;2022072323;   10;   6.6; 300;eor
        183;2022072400;   10;   6.9; 300;eor
        183;2022072401;   10;   6.4; 300;eor
        183;2022072402;   10;   6.5; 300;eor
        183;2022072403;   10;   5.6; 300;eor
        183;2022072404;   10;   5.9; 290;eor
        183;2022072405;   10;   5.4; 300;eor
        183;2022072406;   10;   4.8; 300;eor
        183;2022072407;   10;   4.9; 280;eor
        183;2022072408;   10;   4.7; 290;eor
        183;2022072409;   10;   4.7; 300;eor
        183;2022072410;   10;   5.4; 290;eor
        183;2022072411;   10;   5.0; 300;eor
        183;2022072412;   10;   4.5; 300;eor
        183;2022072413;   10;   3.7; 300;eor
        183;2022072414;   10;   2.0; 320;eor
        183;2022072415;   10;   1.6;  60;eor
        183;2022072416;   10;   2.3; 100;eor
        183;2022072417;   10;   5.1; 120;eor
        183;2022072418;   10;   4.4; 140;eor
        183;2022072419;   10;   3.7; 160;eor
        183;2022072420;   10;   3.6; 160;eor
        183;2022072421;   10;   3.7; 160;eor
        183;2022072422;   10;   4.6; 190;eor
        183;2022072423;   10;   5.9; 190;eor
        183;2022072500;   10;   6.1; 190;eor
        183;2022072501;   10;   6.9; 190;eor
        183;2022072502;   10;   7.7; 190;eor
        183;2022072503;   10;   7.7; 200;eor
        183;2022072504;   10;   7.1; 200;eor
        183;2022072505;   10;   7.1; 190;eor
        183;2022072506;   10;   7.6; 190;eor
        183;2022072507;   10;   6.3; 200;eor
        183;2022072508;   10;   6.1; 180;eor
        183;2022072509;   10;   5.8; 180;eor
        183;2022072510;   10;   5.1; 160;eor
        183;2022072511;   10;   5.9; 140;eor
        183;2022072512;   10;   7.6; 130;eor
        183;2022072513;   10;   8.1; 130;eor
        183;2022072514;   10;   5.4; 140;eor
        183;2022072515;   10;   3.8; 160;eor
        183;2022072516;   10;   3.8; 170;eor
        183;2022072517;   10;   0.9; 190;eor
        183;2022072518;   10;   4.4; 230;eor
        183;2022072519;   10;   6.4; 290;eor
        183;2022072520;   10;   8.1; 290;eor
        183;2022072521;   10;   6.0; 290;eor
        183;2022072522;   10;   3.7; 250;eor
        183;2022072523;   10;   5.5; 250;eor
        183;2022072600;   10;   6.4; 260;eor
        183;2022072601;   10;   6.6; 250;eor
        183;2022072602;   10;   6.6; 250;eor
        183;2022072603;   10;   7.2; 250;eor
        183;2022072604;   10;   7.4; 260;eor
        183;2022072605;   10;   8.3; 250;eor
        183;2022072606;   10;   9.1; 250;eor
        183;2022072607;   10;   9.6; 260;eor
        183;2022072608;   10;  10.4; 260;eor
        183;2022072609;   10;  11.0; 270;eor
        183;2022072610;   10;   8.4; 290;eor
        183;2022072611;   10;   9.5; 280;eor
        183;2022072612;   10;  10.2; 280;eor
        183;2022072613;   10;  10.5; 280;eor
        183;2022072614;   10;   8.9; 280;eor
        183;2022072615;   10;   9.4; 280;eor
        183;2022072616;   10;   9.4; 280;eor
        183;2022072617;   10;   9.0; 270;eor
        183;2022072618;   10;  10.2; 280;eor
        183;2022072619;   10;  10.5; 280;eor
        183;2022072620;   10;  11.1; 280;eor
        183;2022072621;   10;  10.8; 280;eor
        183;2022072622;   10;  11.5; 280;eor
        183;2022072623;   10;  10.5; 270;eor
        183;2022072700;   10;   9.8; 270;eor
        183;2022072701;   10;  10.4; 270;eor
        183;2022072702;   10;   9.3; 270;eor
        183;2022072703;   10;  10.0; 280;eor
        183;2022072704;   10;  10.7; 270;eor
        183;2022072705;   10;  10.6; 270;eor
        183;2022072706;   10;   9.8; 270;eor
        183;2022072707;   10;  10.3; 270;eor
        183;2022072708;   10;  10.5; 280;eor
        183;2022072709;   10;  10.1; 280;eor
        183;2022072710;   10;  11.4; 280;eor
        183;2022072711;   10;  11.1; 280;eor
        183;2022072712;   10;  10.1; 280;eor
        183;2022072713;   10;  10.7; 280;eor
        183;2022072714;   10;  10.2; 280;eor
        183;2022072715;   10;  10.7; 280;eor
        183;2022072716;   10;  10.6; 270;eor
        183;2022072717;   10;   9.7; 270;eor
        183;2022072718;   10;   8.9; 270;eor
        183;2022072719;   10;   8.8; 270;eor
        183;2022072720;   10;   8.6; 270;eor
        183;2022072721;   10;   8.8; 270;eor
        183;2022072722;   10;   8.5; 280;eor
        183;2022072723;   10;   6.7; 300;eor
        183;2022072800;   10;   6.2; 300;eor
        183;2022072801;   10;   5.9; 310;eor
        183;2022072802;   10;   6.1; 310;eor
        183;2022072803;   10;   4.3; 300;eor
        183;2022072804;   10;   4.2; 290;eor
        183;2022072805;   10;   3.7; 290;eor
        183;2022072806;   10;   4.2; 280;eor
        183;2022072807;   10;   3.8; 300;eor
        183;2022072808;   10;   4.1; 290;eor
        183;2022072809;   10;   4.7; 290;eor
        183;2022072810;   10;   5.1; 290;eor
        183;2022072811;   10;   5.1; 300;eor
        183;2022072812;   10;   4.0; 300;eor
        183;2022072813;   10;   4.2; 300;eor
        183;2022072814;   10;   4.4; 300;eor
        183;2022072815;   10;   4.0; 300;eor
        183;2022072816;   10;   4.0; 300;eor
        183;2022072817;   10;   4.1; 290;eor
        183;2022072818;   10;   3.3; 290;eor
        183;2022072819;   10;   2.7; 270;eor
        183;2022072820;   10;   2.1; 260;eor
        183;2022072821;   10;   1.1; 250;eor
        183;2022072822;   10;   0.8; 250;eor
        183;2022072823;   10;   0.5; 200;eor
        183;2022072900;   10;   1.1; 120;eor
        183;2022072901;   10;   1.8; 130;eor
        183;2022072902;   10;   3.0; 140;eor
        183;2022072903;   10;   3.9; 130;eor
        183;2022072904;   10;   2.9; 120;eor
        183;2022072905;   10;   1.4; 100;eor
        183;2022072906;   10;   1.6; 110;eor
        183;2022072907;   10;   1.4;  90;eor
        183;2022072908;   10;   1.7;  80;eor
        183;2022072909;   10;   1.6; 100;eor
        183;2022072910;   10;   2.1;  80;eor
        183;2022072911;   10;   4.1;  80;eor
        183;2022072912;   10;   5.9;  80;eor
        183;2022072913;   10;   5.6;  80;eor
        183;2022072914;   10;   6.4;  80;eor
        183;2022072915;   10;   6.4;  80;eor
        183;2022072916;   10;   6.8;  80;eor
        183;2022072917;   10;   6.4;  80;eor
        183;2022072918;   10;   5.0;  80;eor
        183;2022072919;   10;   4.8;  80;eor
        183;2022072920;   10;   3.2;  80;eor
        183;2022072921;   10;   3.0;  90;eor
        183;2022072922;   10;   2.7;  90;eor
        183;2022072923;   10;   2.6;  90;eor
        183;2022073000;   10;   3.1;  90;eor
        183;2022073001;   10;   3.3; 100;eor
        183;2022073002;   10;   2.6;  90;eor
        183;2022073003;   10;   2.2;  80;eor
        183;2022073004;   10;   2.3;  80;eor
        183;2022073005;   10;   2.1; 100;eor
        183;2022073006;   10;   2.0;  70;eor
        183;2022073007;   10;   2.1;  70;eor
        183;2022073008;   10;   2.5;  70;eor
        183;2022073009;   10;   2.9;  80;eor
        183;2022073010;   10;   3.0;  80;eor
        183;2022073011;   10;   2.4; 100;eor
        183;2022073012;   10;   2.9;  80;eor
        183;2022073013;   10;   3.4;  80;eor
        183;2022073014;   10;   3.9;  80;eor
        183;2022073015;   10;   3.9;  80;eor
        183;2022073016;   10;   3.1;  80;eor
        183;2022073017;   10;   2.9;  80;eor
        183;2022073018;   10;   2.2;  80;eor
        183;2022073019;   10;   1.9;  70;eor
        183;2022073020;   10;   1.5;  70;eor
        183;2022073021;   10;   1.4;  90;eor
        183;2022073022;   10;   1.2; 100;eor
        183;2022073023;   10;   1.2; 110;eor
        183;2022073100;   10;   1.3;  60;eor
        183;2022073101;   10;   1.1;  50;eor
        183;2022073102;   10;   1.0;  60;eor
        183;2022073103;   10;   1.1; 160;eor
        183;2022073104;   10;   1.1; 130;eor
        183;2022073105;   10;   1.3; 100;eor
        183;2022073106;   10;   1.5;  90;eor
        183;2022073107;   10;   1.5; 100;eor
        183;2022073108;   10;   1.8; 100;eor
        183;2022073109;   10;   1.5;  80;eor
        183;2022073110;   10;   1.5;  80;eor
        183;2022073111;   10;   1.7;  70;eor
        183;2022073112;   10;   1.7; 100;eor
        183;2022073113;   10;   1.8;  90;eor
        183;2022073114;   10;   1.9;  80;eor
        183;2022073115;   10;   2.1;  90;eor
        183;2022073116;   10;   2.2; 100;eor
        183;2022073117;   10;   3.3; 110;eor
        183;2022073118;   10;   6.3; 120;eor
        183;2022073119;   10;   6.2; 130;eor
        183;2022073120;   10;   5.2; 140;eor
        183;2022073121;   10;   3.5; 160;eor
        183;2022073122;   10;   3.2; 190;eor
        183;2022073123;   10;   2.5; 230;eor
        183;2022080100;   10;   1.8; 240;eor
        183;2022080101;   10;   1.1; 350;eor
        183;2022080102;   10;   1.3;  20;eor
        183;2022080103;   10;   1.5; 110;eor
        183;2022080104;   10;   0.8; 110;eor
        183;2022080105;   10;   0.9;  20;eor
        183;2022080106;   10;   1.0; 340;eor
        183;2022080107;   10;   1.2; 340;eor
        183;2022080108;   10;   1.3; 360;eor
        183;2022080109;   10;   1.5;  20;eor
        183;2022080110;   10;   1.7; 360;eor
        183;2022080111;   10;   2.3; 320;eor
        183;2022080112;   10;   3.9; 290;eor
        183;2022080113;   10;   3.6; 300;eor
        183;2022080114;   10;   4.7; 290;eor
        183;2022080115;   10;   5.0; 300;eor
        183;2022080116;   10;   8.1; 280;eor
        183;2022080117;   10;   7.8; 280;eor
        183;2022080118;   10;   6.8; 270;eor
        183;2022080119;   10;   6.8; 270;eor
        183;2022080120;   10;   5.2; 260;eor
        183;2022080121;   10;   4.6; 280;eor
        183;2022080122;   10;   3.8; 290;eor
        183;2022080123;   10;   3.6; 290;eor
        183;2022080200;   10;   4.2; 310;eor
        183;2022080201;   10;   3.4; 320;eor
        183;2022080202;   10;   3.5; 310;eor
        183;2022080203;   10;   3.4; 320;eor
        183;2022080204;   10;   3.2; 320;eor
        183;2022080205;   10;   2.9; 320;eor
        183;2022080206;   10;   2.1; 300;eor
        183;2022080207;   10;   1.5; 260;eor
        183;2022080208;   10;   2.7; 210;eor
        183;2022080209;   10;   3.9; 230;eor
        183;2022080210;   10;   4.3; 240;eor
        183;2022080211;   10;   3.7; 290;eor
        183;2022080212;   10;   3.0; 340;eor
        183;2022080213;   10;   2.7; 360;eor
        183;2022080214;   10;   2.7;  20;eor
        183;2022080215;   10;   3.7;  40;eor
        183;2022080216;   10;   3.9;  40;eor
        183;2022080217;   10;   3.5;  50;eor
        183;2022080218;   10;   2.9;  80;eor
        183;2022080219;   10;   1.6; 110;eor
        183;2022080220;   10;   3.3; 140;eor
        183;2022080221;   10;   3.2; 150;eor
        183;2022080222;   10;   2.6; 200;eor
        183;2022080223;   10;   3.6; 170;eor
        183;2022080300;   10;   3.9; 180;eor
        183;2022080301;   10;   4.0; 190;eor
        183;2022080302;   10;   4.3; 190;eor
        183;2022080303;   10;   5.0; 190;eor
        183;2022080304;   10;   5.0; 190;eor
        183;2022080305;   10;   5.7; 190;eor
        183;2022080306;   10;   6.1; 190;eor
        183;2022080307;   10;   6.7; 190;eor
        183;2022080308;   10;   5.3; 190;eor
        183;2022080309;   10;   4.3; 190;eor
        183;2022080310;   10;   4.8; 180;eor
        183;2022080311;   10;   3.9; 170;eor
        183;2022080312;   10;   3.1; 140;eor
        183;2022080313;   10;   1.7; 100;eor
        183;2022080314;   10;   1.0; 110;eor
        183;2022080315;   10;   1.4;  20;eor
        183;2022080316;   10;   1.8; 360;eor
        183;2022080317;   10;   1.5;  40;eor
        183;2022080318;   10;   1.9; 100;eor
        183;2022080319;   10;   1.9; 130;eor
        183;2022080320;   10;   2.0; 130;eor
        183;2022080321;   10;   2.2; 120;eor
        183;2022080322;   10;   2.5; 120;eor
        183;2022080323;   10;   1.7;  80;eor
        183;2022080400;   10;   2.7;  50;eor
        183;2022080401;   10;   2.7;  50;eor
        183;2022080402;   10;   3.1;  60;eor
        183;2022080403;   10;   3.8;  90;eor
        183;2022080404;   10;   3.6; 100;eor
        183;2022080405;   10;   3.3; 110;eor
        183;2022080406;   10;   3.3; 130;eor
        183;2022080407;   10;   2.1; 190;eor
        183;2022080408;   10;   3.2; 190;eor
        183;2022080409;   10;   3.4; 190;eor
        183;2022080410;   10;   3.6; 180;eor
        183;2022080411;   10;   2.6; 170;eor
        183;2022080412;   10;   1.8;  30;eor
        183;2022080413;   10;   2.5;  70;eor
        183;2022080414;   10;   3.8; 100;eor
        183;2022080415;   10;   4.0; 100;eor
        183;2022080416;   10;   3.9;  90;eor
        183;2022080417;   10;   4.8; 100;eor
        183;2022080418;   10;   5.1; 100;eor
        183;2022080419;   10;   9.5; 120;eor
        183;2022080420;   10;  10.5; 270;eor
        183;2022080421;   10;   8.4; 310;eor
        183;2022080422;   10;   4.0; 320;eor
        183;2022080423;   10;   1.9; 350;eor
        183;2022080500;   10;   3.7; 170;eor
        183;2022080501;   10;   4.4; 190;eor
        183;2022080502;   10;   4.9; 220;eor
        183;2022080503;   10;   3.4; 240;eor
        183;2022080504;   10;   3.0; 250;eor
        183;2022080505;   10;   2.2; 310;eor
        183;2022080506;   10;   2.9; 340;eor
        183;2022080507;   10;   5.3; 330;eor
        183;2022080508;   10;   3.0; 350;eor
        183;2022080509;   10;   2.3; 350;eor
        183;2022080510;   10;   3.7; 320;eor
        183;2022080511;   10;   3.7; 330;eor
        183;2022080512;   10;   3.6; 330;eor
        183;2022080513;   10;   3.8; 330;eor
        183;2022080514;   10;   3.5; 320;eor
        183;2022080515;   10;   4.9; 310;eor
        183;2022080516;   10;   6.8; 310;eor
        183;2022080517;   10;   5.6; 300;eor
        183;2022080518;   10;   5.2; 280;eor
        183;2022080519;   10;   5.8; 280;eor
        183;2022080520;   10;   5.7; 270;eor
        183;2022080521;   10;   5.8; 260;eor
        183;2022080522;   10;   5.6; 250;eor
        183;2022080523;   10;   5.8; 280;eor
        183;2022080600;   10;   7.5; 310;eor
        183;2022080601;   10;   7.4; 300;eor
        183;2022080602;   10;   7.6; 300;eor
        183;2022080603;   10;   8.1; 310;eor
        183;2022080604;   10;   7.7; 310;eor
        183;2022080605;   10;   7.4; 300;eor
        183;2022080606;   10;   6.9; 300;eor
        183;2022080607;   10;   7.4; 290;eor
        183;2022080608;   10;   7.4; 290;eor
        183;2022080609;   10;   8.2; 290;eor
        183;2022080610;   10;   9.2; 280;eor
        183;2022080611;   10;   9.2; 280;eor
        183;2022080612;   10;   8.0; 280;eor
        183;2022080613;   10;   8.3; 280;eor
        183;2022080614;   10;   8.6; 280;eor
        183;2022080615;   10;  10.1; 270;eor
        183;2022080616;   10;  11.1; 270;eor
        183;2022080617;   10;   9.5; 270;eor
        183;2022080618;   10;   7.2; 270;eor
        183;2022080619;   10;   6.7; 290;eor
        183;2022080620;   10;   6.8; 290;eor
        183;2022080621;   10;   5.5; 290;eor
        183;2022080622;   10;   4.8; 300;eor
        183;2022080623;   10;   4.2; 300;eor
        183;2022080700;   10;   3.7; 310;eor
        183;2022080701;   10;   4.5; 310;eor
        183;2022080702;   10;   4.6; 300;eor
        183;2022080703;   10;   4.5; 300;eor
        183;2022080704;   10;   3.8; 300;eor
        183;2022080705;   10;   3.6; 290;eor
        183;2022080706;   10;   3.5; 290;eor
        183;2022080707;   10;   3.3; 290;eor
        183;2022080708;   10;   3.4; 290;eor
        183;2022080709;   10;   4.2; 300;eor
        183;2022080710;   10;   4.0; 300;eor
        183;2022080711;   10;   4.9; 290;eor
        183;2022080712;   10;   5.6; 300;eor
        183;2022080713;   10;   4.8; 300;eor
        183;2022080714;   10;   5.3; 290;eor
        183;2022080715;   10;   4.6; 290;eor
        183;2022080716;   10;   5.0; 290;eor
        183;2022080717;   10;   4.7; 300;eor
        183;2022080718;   10;   3.6; 290;eor
        183;2022080719;   10;   2.2; 300;eor
        183;2022080720;   10;   1.1; 230;eor
        183;2022080721;   10;   2.8; 220;eor
        183;2022080722;   10;   2.4; 230;eor
        183;2022080723;   10;   3.0; 220;eor
        183;2022080800;   10;   3.6; 230;eor
        183;2022080801;   10;   3.9; 230;eor
        183;2022080802;   10;   3.5; 240;eor
        183;2022080803;   10;   3.7; 270;eor
        183;2022080804;   10;   3.2; 260;eor
        183;2022080805;   10;   3.8; 260;eor
        183;2022080806;   10;   3.5; 270;eor
        183;2022080807;   10;   3.2; 290;eor
        183;2022080808;   10;   3.6; 290;eor
        183;2022080809;   10;   3.3; 300;eor
        183;2022080810;   10;   3.8; 300;eor
        183;2022080811;   10;   3.5; 310;eor
        183;2022080812;   10;   3.6; 320;eor
        183;2022080813;   10;   3.4; 320;eor
        183;2022080814;   10;   3.0; 310;eor
        183;2022080815;   10;   2.2; 310;eor
        183;2022080816;   10;   2.5; 320;eor
        183;2022080817;   10;   2.4; 340;eor
        183;2022080818;   10;   1.4; 360;eor
        183;2022080819;   10;   1.8; 330;eor
        183;2022080820;   10;   1.9; 230;eor
        183;2022080821;   10;   1.6; 220;eor
        183;2022080822;   10;   1.0; 210;eor
        183;2022080823;   10;   0.9; 240;eor
        183;2022080900;   10;   0.6; 190;eor
        183;2022080901;   10;   1.8; 250;eor
        183;2022080902;   10;   2.4; 250;eor
        183;2022080903;   10;   2.6; 280;eor
        183;2022080904;   10;   2.3; 300;eor
        183;2022080905;   10;   1.6; 330;eor
        183;2022080906;   10;   2.0;  60;eor
        183;2022080907;   10;   1.9;  70;eor
        183;2022080908;   10;   1.9;  80;eor
        183;2022080909;   10;   1.9;  60;eor
        183;2022080910;   10;   2.4;  40;eor
        183;2022080911;   10;   3.2;  40;eor
        183;2022080912;   10;   2.6;  30;eor
        183;2022080913;   10;   3.0;  40;eor
        183;2022080914;   10;   3.4;  60;eor
        183;2022080915;   10;   2.3;  80;eor
        183;2022080916;   10;   1.5;  70;eor
        183;2022080917;   10;   1.2;  60;eor
        183;2022080918;   10;   1.4;  60;eor
        183;2022080919;   10;   1.2;  70;eor
        183;2022080920;   10;   1.3;  90;eor
        183;2022080921;   10;   1.2;  90;eor
        183;2022080922;   10;   1.3;  70;eor
        183;2022080923;   10;   1.7;  70;eor
        183;2022081000;   10;   0.8;  80;eor
        183;2022081001;   10;   0.6; 350;eor
        183;2022081002;   10;   0.9;  90;eor
        183;2022081003;   10;   0.5;  30;eor
        183;2022081004;   10;   1.3; 310;eor
        183;2022081005;   10;   1.9; 320;eor
        183;2022081006;   10;   1.3; 330;eor
        183;2022081007;   10;   1.3;  10;eor
        183;2022081008;   10;   1.7;  20;eor
        183;2022081009;   10;   2.1;  30;eor
        183;2022081010;   10;   2.7;  30;eor
        183;2022081011;   10;   3.3;  60;eor
        183;2022081012;   10;   3.7;  60;eor
        183;2022081013;   10;   4.0;  70;eor
        183;2022081014;   10;   4.1;  70;eor
        183;2022081015;   10;   4.0;  80;eor
        183;2022081016;   10;   2.4;  90;eor
        183;2022081017;   10;   2.3;  90;eor
        183;2022081018;   10;   1.6;  80;eor
        183;2022081019;   10;   1.0;  70;eor
